Date,Close,Open,High,Low,Volume,ret_1d,ret_5d,ma_10,ma_dist_10,volatility_10d,vol_chg_1d,vol_ma_10,vol_ratio_10,target_5d
2020-09-01,2246.35,2269.0,2278.0,2241.3,3610908,-0.004828884704839997,0.001649833901857134,2249.2850000000003,-0.0013048590996696282,0.0044232650866118444,-0.3999980060350672,3031279.7,1.191215709985456,0.04534021857680237
2020-09-02,2265.15,2247.0,2268.75,2241.65,2084152,0.008369132147706404,0.005169735966274791,2250.14,0.006670696045579483,0.004962028218712918,-0.42281775110304665,2955394.2,0.7052027103524802,0.02759199170032889
2020-09-03,2299.5,2268.0,2324.0,2268.0,4654146,0.015164558638500747,0.022727272727272707,2254.805,0.01982211322043377,0.006727922053783421,1.2331125560899587,3131282.3,1.4863386798437177,0.013763861709067182
2020-09-04,2288.8,2275.0,2324.25,2262.95,5232180,-0.004653185475103183,0.022447566505103822,2258.825,0.013270173652230858,0.006961616740442623,0.12419765086870926,3456969.9,1.5135162154579362,0.03726843760922738
2020-09-07,2327.05,2289.0,2343.5,2283.35,4620416,0.01671181405103117,0.030922582788791786,2266.7200000000003,0.026615550222347673,0.008339551914365199,-0.11692334743835264,3702212.8,1.2480147008297309,0.07062589974431144
2020-09-08,2348.2,2335.95,2390.45,2327.05,7454161,0.009088760447777178,0.04534021857680237,2277.2750000000005,0.031144679496327522,0.008226489325903814,0.6133094942100452,4281283.5,1.7411042739869949,0.060982880504216075
2020-09-09,2327.65,2325.0,2359.0,2320.0,3866542,-0.008751384038838128,0.02759199170032889,2284.6899999999996,0.018803426285404365,0.009249014069258415,-0.48129078510646606,4406121.8,0.8775386100311617,0.07533349085988017
2020-09-10,2331.15,2335.0,2348.5,2324.3,2308813,0.0015036624922131203,0.013763861709067182,2292.965,0.01665311071036843,0.009073162754719913,-0.40287393748729483,4279063.4,0.5395603626718875,0.055680672629388805
2020-09-11,2374.1,2330.95,2383.0,2330.15,4145429,0.018424382815348528,0.03726843760922738,2306.52,0.02929955083849259,0.009674292972891387,0.7954806214275474,4399490.7,0.9422520202167946,0.031927888462996545
2020-09-14,2491.4,2384.1,2505.75,2381.85,7512284,0.04940819679036279,0.07062589974431144,2329.9350000000004,0.06930021652964553,0.016857514382400025,0.812184939122103,4548903.1,1.6514495549487525,-0.010476037569238095
2020-09-15,2491.4,2491.4,2538.0,2464.6,7318773,0.0,0.060982880504216075,2354.44,0.05817094510796624,0.016448344699454952,-0.02575927640648301,4919689.6,1.4876493427552828,0.012663562655534921
2020-09-16,2503.0,2488.95,2507.6,2477.3,3074013,0.0046560166974392025,0.07533349085988017,2378.225,0.052465599344048645,0.016544091601175592,-0.5799824642737246,5018675.7,0.6125147715760952,-0.014202956452257331
2020-09-17,2460.95,2480.0,2495.75,2450.6,4828231,-0.016799840191769944,0.055680672629388805,2394.37,0.027806897012575302,0.018447150331900454,0.570660566497279,5036084.2,0.9587272190564248,-0.05229687722221088
2020-09-18,2449.9,2485.0,2500.4,2436.4,4183256,-0.004490135923118976,0.031927888462996545,2410.48,0.01635358932660718,0.01843581494169093,-0.13358412221784743,4931191.8,0.8483255508333706,-0.01126576594963058
2020-09-21,2465.3,2465.0,2504.9,2452.15,4598809,0.006285970855953282,-0.010476037569238095,2424.305,0.016910001010599057,0.018116033161229433,0.0993372148393501,4929031.1,0.9330046629245249,-0.015819575710866784
2020-09-22,2522.95,2485.0,2555.0,2458.0,7499927,0.023384577941832463,0.012663562655534921,2441.7799999999997,0.03324214302680834,0.01893817461889943,0.6308411590914083,4933607.7,1.5201709288721923,-0.013694286450385396
2020-09-23,2467.45,2510.0,2519.85,2409.0,7503152,-0.02199805782912856,-0.014202956452257331,2455.76,0.00476023715672525,0.020582404485684595,0.0004300041853739778,5297268.7,1.4164189934333518,0.010071126061318436
2020-09-24,2332.25,2450.0,2450.0,2302.6,8425118,-0.05479341020081452,-0.05229687722221088,2455.87,-0.05033654061493479,0.02823635114738299,0.12287715882605066,5908899.2,1.4258354584894595,0.0819809197127237
2020-09-25,2422.3,2368.0,2440.0,2352.1,8228297,0.03861078357809,-0.01126576594963058,2460.69,-0.015601315078290996,0.030312715635409757,-0.023361215831042337,6317186.0,1.302525681529719,0.11703752631796216
2020-09-28,2426.3,2440.0,2444.0,2366.0,4347177,0.0016513231226520375,-0.015819575710866784,2454.18,-0.011360209927552036,0.025462362530163433,-0.4716796197317622,6000675.3,0.7244479633817215,0.11869925400816062
2020-09-29,2488.4,2434.85,2511.05,2426.3,6995815,0.02559452664550954,-0.013694286450385396,2453.88,0.014067517564021052,0.026966679523830032,0.6092776990676938,5968379.5,1.1721464762755116,0.0994815945989389
2020-09-30,2492.3,2489.0,2505.0,2460.0,3917186,0.0015672721427424374,0.010071126061318436,2452.8100000000004,0.016099901745345042,0.02692776017779105,-0.44006724020003385,6052696.8,0.6471802783843393,0.13377201781486958
2020-10-01,2523.45,2510.0,2540.0,2492.3,2610338,0.012498495365726336,0.0819809197127237,2459.0600000000004,0.02618480232283857,0.026499183121662002,-0.3336190826782287,5830907.5,0.44767268216825595,0.11472388991261973
2020-10-05,2705.8,2620.0,2728.1,2603.05,17412119,0.07226218074461555,0.11703752631796216,2484.65,0.08900649990944402,0.03415298541518521,5.670446126133857,7153793.8,2.4339699307519878,0.045901396999038946
2020-10-06,2714.3,2736.0,2736.0,2650.1,9846376,0.003141399955650881,0.11869925400816062,2509.55,0.08158833256958418,0.03421058944807921,-0.43451018224720384,7678550.5,1.2823222299573338,0.041355045499760434
2020-10-07,2735.95,2742.0,2770.0,2703.0,9656167,0.007976273809085166,0.0994815945989389,2530.85,0.08103996680956987,0.03389592046881056,-0.019317665707667464,7894174.5,1.2232016153177256,0.026919351596337737
2020-10-08,2825.7,2800.0,2885.0,2800.0,19839826,0.03280396206071012,0.13377201781486958,2566.675,0.10091850351135209,0.03280255220836647,1.054627472785009,9127841.9,2.1735505738766134,-0.030116431326750903
2020-10-09,2812.95,2810.0,2829.85,2780.0,7739375,-0.004512156279859902,0.11472388991261973,2614.745,0.07580280295019205,0.02363662684445014,-0.6099071130966571,9059267.6,0.8543047122264056,-0.017650509251852964
2020-10-12,2830.0,2815.5,2854.0,2800.75,4623211,0.006061252421834862,0.045901396999038946,2655.5150000000003,0.06570665200535476,0.022889758758813078,-0.40263768069127026,8698759.0,0.5314793753913633,-0.04185512367491162
2020-10-13,2826.55,2845.0,2854.9,2812.2,4209905,-0.0012190812720846989,0.041355045499760434,2695.54,0.04860250636236161,0.02310533679778383,-0.08939803958763726,8685031.8,0.4847310979333432,-0.030974155772938827
2020-10-14,2809.6,2842.0,2842.0,2787.55,4395979,-0.005996709769860886,0.026919351596337737,2727.66,0.030040400929734666,0.023740579777631093,0.04419909712927006,8425048.2,0.5217749377386351,-0.047764806378132074
2020-10-15,2740.6,2811.0,2827.75,2727.0,6629395,-0.02455865603644647,-0.030116431326750903,2752.4900000000002,-0.004319725048955792,0.02636479072263325,0.5080588419553416,8696269.1,0.7623263406142756,-0.025341166167992313
2020-10-16,2763.3,2750.1,2771.65,2731.3,5273773,0.00828285776837201,-0.017650509251852964,2776.475,-0.00474522551076445,0.02635136021853953,-0.2044865330848441,8962612.6,0.588419162510717,-0.02768429052220167
2020-10-19,2711.55,2774.0,2774.0,2706.6,3331194,-0.018727608294430542,-0.04185512367491162,2777.05,-0.02358617957904971,0.015865874177870564,-0.3683471017808313,7554520.1,0.4409537542960538,-0.008611310873854583
2020-10-20,2739.0,2725.0,2759.9,2717.95,3406298,0.010123361177186485,-0.030974155772938827,2779.52,-0.014578056642873583,0.016154574594894614,0.022545669810884572,6910512.3,0.49291540946971474,-0.03974078130704628
2020-10-21,2675.4,2739.0,2749.0,2663.05,4570175,-0.023220153340635208,-0.047764806378132074,2773.465,-0.03535829729237616,0.01760938857406049,0.3416838456294782,6401913.1,0.7138764504629094,-0.019884877027734227
2020-10-22,2671.15,2661.0,2686.65,2638.1,5262311,-0.0015885475069148391,-0.025341166167992313,2758.0099999999998,-0.03149372192269052,0.012713774741293392,0.15144627940943178,4944161.6,1.064348503495517,-0.014413267693690002
2020-10-23,2686.8,2687.8,2702.0,2670.1,3499372,0.005858899724837663,-0.02768429052220167,2745.3950000000004,-0.0213430125719615,0.013219475367840173,-0.33501231683190147,4520161.3,0.7741697182354975,-0.008169569748399663
2020-10-26,2688.2,2689.95,2709.95,2670.5,2672766,0.0005210659520618055,-0.008611310873854583,2731.215,-0.01574940090765477,0.012838352900733773,-0.2362155266716428,4325116.8,0.6179638894376217,-0.031098876571683642
2020-10-27,2630.15,2699.75,2718.15,2624.1,3537594,-0.021594375418495515,-0.03974078130704628,2711.575,-0.03002867337248637,0.013747059381150624,0.32357041357155847,4257885.7,0.8308334815093792,0.0013117122597570141
2020-10-28,2622.2,2650.0,2655.95,2606.0,3569515,-0.0030226412942229164,-0.019884877027734227,2692.835,-0.026230719669047758,0.01380538666924852,0.009023364467488415,4175239.3,0.8549246506661308,0.011803066127679118
2020-10-29,2632.65,2608.0,2655.0,2600.25,3105970,0.0039852032644345226,-0.014413267693690002,2682.04,-0.018415087023310565,0.01262427229224288,-0.1298621801561276,3822896.8,0.8124650396003367,0.02015079862495961
2020-10-30,2664.85,2636.1,2674.35,2621.6,3427003,0.012231021974056455,-0.008169569748399663,2672.195,-0.0027486766497206434,0.013101657636448924,0.1033599809399317,3638219.8,0.9419450138773914,0.015985890387826718
2020-11-02,2604.6,2660.0,2664.85,2600.05,2571196,-0.022609152485130513,-0.031098876571683642,2661.5,-0.021378921660717674,0.013647617491709433,-0.24972461360553233,3562220.0,0.7217959586999119,0.04684020578975656
2020-11-03,2633.6,2604.0,2665.0,2601.05,2879269,0.01113414727789297,0.0013117122597570141,2650.96,-0.00654857108368294,0.013766503911121612,0.1198170034489785,3509517.1,0.8204174300789131,0.0060753341433779084
2020-11-04,2653.15,2610.0,2721.85,2610.0,4893928,0.007423298906440001,0.011803066127679118,2648.7349999999997,0.0016668334129312367,0.012303721283848223,0.6997119755048937,3541892.4,1.3817268983100672,0.01305994760944551
2020-11-05,2685.7,2685.0,2710.0,2667.0,2816502,0.012268435633115304,0.02015079862495961,2650.19,0.013399039314162291,0.012963432924052744,-0.42449051150732087,3297311.5,0.8541813535057273,-0.005454816249022443
2020-11-06,2707.45,2699.0,2713.25,2681.3,3884421,0.00809844733216658,0.015985890387826718,2652.2549999999997,0.020810593249894965,0.013082799225862054,0.37916500680631504,3335816.4,1.164458871297593,-0.018689172468558946
2020-11-09,2726.6,2731.1,2744.0,2695.1,3646592,0.0070730761417570065,0.04684020578975656,2656.0950000000003,0.026544607779465587,0.013228113582309074,-0.06122637067403358,3433199.0,1.0621557328893547,-0.020630088755226317
2020-11-10,2649.6,2697.2,2713.15,2638.35,4760020,-0.02824029927382088,0.0060753341433779084,2658.04,-0.0031752720049359885,0.014611824088915244,0.305333856927235,3555441.6,1.3387985334929984,0.006208484299516925
2020-11-11,2687.8,2667.95,2692.8,2643.4,3242441,0.01441727053140096,0.01305994760944551,2664.6,0.008706747729490458,0.015131863988746927,-0.31881777807656275,3522734.2,0.9204330545290643,-0.022750948731304454
2020-11-12,2671.05,2686.0,2713.0,2661.75,2437505,-0.0062318624897685915,-0.005454816249022443,2668.44,0.0009780995637901273,0.015369368324645164,-0.2482500067079093,3455887.7,0.7053195044503326,-0.012785234271166845
2020-11-13,2656.85,2655.75,2664.9,2636.0,2548093,-0.005316261395331479,-0.018689172468558946,2667.64,-0.004044773657614957,0.015012786754904922,0.045369342832117354,3367996.7,0.7565604206203645,0.0012797109358828607
2020-11-14,2670.35,2677.95,2689.0,2660.05,298819,0.005081205186593163,-0.020630088755226317,2674.215,-0.001445283943138542,0.012812340473341826,-0.8827283776534058,3140759.0,0.09514228885438201,0.020184619993633746
2020-11-17,2666.05,2695.0,2695.0,2650.05,2827273,-0.0016102758065421607,0.006208484299516925,2677.46,-0.004261501572385714,0.012495828993395195,8.46149006589273,3135559.4,0.9016805741265818,0.021004857373267516
2020-11-18,2626.65,2661.0,2664.2,2607.05,2893762,-0.014778417509048958,-0.022750948731304454,2674.81,-0.018005017178790217,0.013236635359148033,0.02351700737778062,2935542.8,0.9857672659380065,0.02842023109283698
2020-11-19,2636.9,2637.0,2676.15,2630.85,4167501,0.0039023090248033743,-0.012785234271166845,2669.93,-0.012371110853093432,0.012557125201800697,0.4401671595659906,3070642.7,1.357208052893943,0.03174181804391507
2020-11-20,2660.25,2655.0,2676.0,2627.55,2711471,0.008855094997914259,0.0012797109358828607,2665.21,-0.0018610165803070063,0.012625227276631165,-0.3493772407013219,2953347.7,0.9181008385839567,0.007292547692886009
2020-11-23,2724.25,2690.0,2730.0,2665.0,3706418,0.02405788929611874,0.020184619993633746,2664.975,0.022242234917776,0.014876174424217873,0.3669399377680971,2959330.3,1.252451610420101,0.0009360374414977279
2020-11-24,2722.05,2734.4,2743.0,2705.0,3120516,-0.0008075617142332403,0.021004857373267516,2672.2200000000003,0.018647416754608497,0.01114967604197044,-0.15807769118323944,2795379.9,1.116311954593363,0.010102679965467098
2020-11-25,2701.3,2729.0,2732.95,2688.2,3302249,-0.007622931246670683,0.02842023109283698,2673.5700000000006,0.010371899744536166,0.01076020863376366,0.05823812472039891,2801360.7,1.1788017872885843,0.003017065857179757
2020-11-26,2720.6,2686.0,2730.95,2680.0,2341099,0.007144708103505648,0.03174181804391507,2678.525,0.015708272276719396,0.010653971469453516,-0.2910592144929107,2791720.1,0.8385865760682814,0.002554583547746958
2020-11-27,2679.65,2705.0,2717.7,2669.05,6086808,-0.015051826802911061,0.007292547692886009,2680.8050000000003,-0.00043084073627145574,0.011771870212458032,1.5999788987992392,3145591.6,1.9350280564075768,0.02166327692049319
2020-12-01,2726.8,2679.0,2735.9,2624.45,3605017,0.01759558151251106,0.0009360374414977279,2686.4500000000003,0.015019821697779562,0.012877048425012687,-0.4077327558220992,3476211.4,1.0370534427221543,0.02585448144345026
2020-12-02,2749.55,2719.0,2754.7,2702.45,2509032,0.008343112806219688,0.010102679965467098,2694.8,0.020316906635000742,0.012937052488291282,-0.30401659687041693,3444387.3,0.7284407302279857,0.022276372497317842
2020-12-03,2709.45,2773.9,2773.9,2700.8,2852548,-0.014584204688040003,0.003017065857179757,2703.0800000000004,0.002356571022685024,0.01290723601868828,0.13691176517477666,3440265.9,0.8291649782070625,0.027625532857222135
2020-12-04,2727.55,2710.8,2738.85,2699.0,2686527,0.00668032257469231,0.002554583547746958,2712.145,0.005680006046874411,0.012954242514819851,-0.05820094876580517,3292168.5,0.8160356919762765,0.020549577459624935
2020-12-07,2737.7,2715.0,2744.0,2706.15,1996400,0.0037212883356856352,0.02166327692049319,2719.8900000000003,0.006548058928853552,0.01281772936238968,-0.25688444597802296,3220661.4,0.6198726758422975,0.021916207035102442
2020-12-08,2797.3,2740.0,2805.55,2732.45,4277818,0.021770098988201925,0.02585448144345026,2727.195,0.025705899284796288,0.012413105093904298,1.142765978761771,3277801.4,1.3050876114702983,-0.012780180888714132
2020-12-09,2810.8,2815.0,2840.0,2793.15,3659996,0.004826082293640344,0.022276372497317842,2736.07,0.027312897696330874,0.012363016341432127,-0.14442456411189064,3331749.4,1.098520795111421,0.001209620036999981
2020-12-10,2784.3,2818.0,2827.3,2780.25,2127801,-0.0094279208766187,0.027625532857222135,2744.3700000000003,0.01454978738289656,0.012551658268790357,-0.418632971183575,3214304.6,0.6619786438410349,0.019358546133678045
2020-12-11,2783.6,2792.7,2807.7,2764.55,1795408,-0.00025140969004788793,0.020549577459624935,2750.67,0.011971628730454702,0.012504775355539672,-0.1562143264337219,3159735.5,0.5682146496122856,0.0278057192125305
2020-12-14,2797.7,2802.0,2804.0,2756.25,2483658,0.005065382957321507,0.021916207035102442,2762.4750000000004,0.01275124661761625,0.010908288585079235,0.38333905162503457,2799420.5,0.8872043338969618,0.008024448654251781
2020-12-15,2761.55,2786.0,2794.7,2755.0,2365509,-0.012921328233906348,-0.012780180888714132,2765.95,-0.0015907735136208667,0.011065947038585244,-0.04757055923158504,2675469.7,0.8841471835767752,0.040176712353569455
2020-12-16,2814.2,2779.0,2819.8,2760.45,2565149,0.01906537994966584,0.001209620036999981,2772.415,0.01507169741903714,0.012275216249620389,0.0843962124007982,2681081.4,0.9567590898209954,0.03359746997370494
2020-12-17,2838.2,2811.0,2853.7,2805.0,2863460,0.008528178523203644,0.019358546133678045,2785.29,0.018996226604770006,0.010811834191939691,0.11629382932531396,2682172.6,1.0675897591377974,0.025068705517581558
2020-12-18,2861.0,2868.0,2898.0,2846.2,6076692,0.008033260517229301,0.0278057192125305,2798.6349999999998,0.022284077773629018,0.010847695906214865,1.1221501260712565,3021189.1,2.0113577134248235,0.023907724571827993
2020-12-21,2820.15,2861.0,2886.5,2785.0,2705195,-0.014278224397063943,0.008024448654251781,2806.88,0.004727669155788627,0.01243177714025097,-0.5548244011709003,3092068.6,0.8748819479619566,0.039129124337357934
2020-12-22,2872.5,2834.0,2883.65,2818.65,2881737,0.0185628424019999,0.040176712353569455,2814.4,0.02064383172256961,0.01192598106022733,0.06526036015887948,2952460.5,0.9760459115371738,0.012811140121845144
2020-12-23,2908.75,2876.05,2919.0,2865.45,2790988,0.012619669277632806,0.03359746997370494,2824.195,0.02993950488546288,0.01232680724056276,-0.031491076388997286,2865559.7,0.9739765673002729,-0.01581435324452085
2020-12-24,2909.35,2909.0,2921.35,2883.2,1807144,0.0002062741727546502,0.025068705517581558,2836.7,0.025610744879613668,0.011556601504542675,-0.3525074274772948,2833494.0,0.6377793635702069,0.006496296423599723
2020-12-28,2929.4,2910.0,2949.7,2902.0,2108994,0.006891573719215671,0.023907724571827993,2851.2799999999997,0.027398221149799513,0.011453118929889866,0.16703151492078105,2864852.6,0.7361614346231984,0.03756741994947754
2020-12-29,2930.5,2920.0,2952.0,2920.0,1994151,0.0003755035160784015,0.039129124337357934,2864.56,0.023019242047644335,0.01155379030865732,-0.05445392447773678,2815901.9,0.7081748835071279,0.05545128817607914
2020-12-30,2909.3,2934.4,2947.7,2902.0,2637968,-0.007234260365125311,0.012811140121845144,2879.335,0.010406916874903457,0.010697856324972346,0.32285268267046985,2843147.8,0.9278335793869036,0.0488777369126594
2020-12-31,2862.75,2900.0,2905.0,2845.0,4040956,-0.016000412470353775,-0.01581435324452085,2884.1899999999996,-0.007433629545903565,0.011400031351546058,0.5318442073596041,2990728.5,1.351161096702693,0.05940092568334654
2021-01-01,2928.25,2880.0,2940.0,2879.0,2681440,0.02288009780805167,0.006496296423599723,2893.195,0.012116362706281407,0.013119109401526951,-0.3364342497171462,2972526.5,0.9020743801611188,0.06579014769913782
2021-01-04,3039.45,2950.0,3050.75,2940.95,5113293,0.03797489968411161,0.03756741994947754,2911.04,0.04411138287347472,0.017143009786817993,0.9069205352347993,2876186.6,1.7778029422708526,0.04507394429913303
2021-01-05,3093.0,3039.6,3114.25,3039.6,5801309,0.017618319103785307,0.05545128817607914,2938.325,0.052640534998681286,0.01582627716932936,0.13455438598961567,3185798.0,1.8209908475050836,0.02646298092466859
2021-01-06,3051.5,3100.0,3113.5,3037.2,3726716,-0.013417394115745274,0.0488777369126594,2956.225,0.03222860235604533,0.016957354821075795,-0.35760773990835515,3270295.9,1.1395653830590682,0.03521219072587245
2021-01-07,3032.8,3075.0,3080.85,3000.25,3717827,-0.006128133704735306,0.05940092568334654,2968.63,0.02161603163748937,0.01720228734629588,-0.002385209927453502,3362979.8,1.1055157096096742,0.07184779741493008
2021-01-08,3120.9,3090.0,3128.0,3060.0,5879039,0.029049063571616962,0.06579014769913782,2989.7850000000003,0.043854323973128426,0.01878200923892952,0.5813105343524592,3770169.3,1.5593567641644104,0.036031273030215694
2021-01-11,3176.45,3230.0,3230.0,3146.55,9508039,0.017799352750808906,0.04507394429913303,3014.4900000000002,0.05372716446231355,0.019076477175878598,0.6172777557692677,4510073.8,2.1081781411204403,0.014261203544837953
2021-01-12,3174.85,3176.45,3210.0,3150.0,3611458,-0.0005037069684710183,0.02646298092466859,3038.925,0.04472798769301635,0.019118994496832145,-0.6201679441996399,4671804.5,0.7730327756651633,0.027040647589649858
2021-01-13,3158.95,3175.0,3177.0,3126.25,3572801,-0.00500811061939932,0.03521219072587245,3063.8900000000003,0.03102591803230517,0.018931305446042285,-0.01070398714314269,4765287.8,0.7497555551629012,0.04743664825337546
2021-01-14,3250.7,3155.0,3266.5,3120.4,6931542,0.029044460975957254,0.07184779741493008,3102.685,0.04770545511387713,0.017798502953451447,0.9400862236659697,5054346.4,1.3714022450063967,0.007121543052265755
2021-01-15,3233.35,3235.0,3274.0,3210.0,4131692,-0.005337311963577007,0.036031273030215694,3133.195,0.031965772956997485,0.018276269742452562,-0.40392888047132947,5199371.6,0.7946521845062969,0.021572053752300313
2021-01-18,3221.75,3250.0,3256.75,3187.4,4160906,-0.003587610373142369,0.014261203544837953,3151.425,0.022315301807912236,0.015792244323255974,0.0070707109823286984,5104132.9,0.8152033031898522,0.02158764646543032
2021-01-19,3260.7,3233.0,3279.0,3232.0,2975735,0.012089702801272528,0.027040647589649858,3168.195,0.029198013379858136,0.015431124874155032,-0.28483484125812986,4821575.5,0.6171706737766525,0.00010733891495706693
2021-01-20,3308.8,3270.0,3327.95,3267.1,3453446,0.014751433741221343,0.04743664825337546,3193.925,0.03596671806632904,0.014130665941801157,0.16053546434746369,4794248.5,0.7203310383264447,-0.033924685686653744
2021-01-21,3273.85,3305.0,3309.15,3262.1,2778546,-0.010562741779497231,0.007121543052265755,3218.0299999999997,0.01734601604086978,0.014689414111621108,-0.1954279870019685,4700320.4,0.5911397018807484,-0.049635749958000575
2021-01-22,3303.1,3241.9,3325.0,3241.9,3052459,0.008934434992440066,0.021572053752300313,3236.25,0.02065662417921975,0.012694033755116066,0.09858141632350148,4417662.4,0.6909670145912462,-0.04957464200296691
2021-01-25,3291.3,3308.95,3339.8,3278.65,2272887,-0.0035724016832671124,0.02158764646543032,3247.7349999999997,0.01341396388560043,0.012232942906275485,-0.25539147290758046,3694147.2,0.6152670364624344,-0.026691580834320883
2021-01-27,3261.05,3300.0,3306.45,3227.0,2786662,-0.0091908972138669,0.00010733891495706693,3256.355,0.0014417961186664733,0.01285152427742631,0.2260451135494197,3611667.6,0.7715721125609677,-0.0187056316217169
2021-01-28,3196.55,3230.0,3275.0,3183.8,3083938,-0.01977890556722528,-0.033924685686653744,3260.115,-0.019497778452600478,0.014576163326291018,0.10667816907827365,3562781.3,0.8655984581484135,-0.0025339819492892213
2021-01-29,3111.35,3210.05,3216.85,3100.0,5445659,-0.02665373605918886,-0.049635749958000575,3246.18,-0.04153497341490611,0.013380212036209418,0.7658133853534022,3414193.0,1.5950061991223108,0.014977421376572764
2021-02-01,3139.35,3100.0,3165.0,3044.1,3985846,0.008999308981631815,-0.04957464200296691,3236.7799999999997,-0.030100902749028307,0.014008920576898586,-0.26806911707104686,3399608.4,1.1724426848692338,0.023810661442655423
2021-02-02,3203.45,3174.0,3224.0,3150.0,2881837,0.020418239444470965,-0.026691580834320883,3234.95,-0.009737399341566332,0.01581079230118384,-0.2769823520527386,3271701.5,0.8808373869070879,-0.008287939565156277
2021-02-03,3200.05,3213.0,3236.0,3162.65,2505866,-0.0010613557258579709,-0.0187056316217169,3228.8849999999998,-0.008930327342100936,0.015185857863018022,-0.13046227111387632,3224714.6,0.7770814818774969,0.004140560303745211
2021-02-04,3188.45,3216.05,3237.85,3176.0,2057261,-0.003624943360260091,-0.0025339819492892213,3216.85,-0.008828512364580286,0.014032285564673452,-0.17902194291314855,3085096.1,0.6668385467797907,0.0055042418730104625
2021-02-05,3157.95,3198.95,3205.85,3129.0,2366135,-0.00956577647446255,0.014977421376572764,3205.26,-0.014760113064150926,0.013980840892450982,0.15013846079811954,3043855.0,0.7773481325490209,0.010402317959435914
2021-02-08,3214.1,3189.5,3226.0,3155.15,2526592,0.017780522174195346,0.023810661442655423,3196.3599999999997,0.005550063196886533,0.015091444359817328,0.0678139666587072,2991268.3,0.8446557602338781,-0.023101334743785173
2021-02-09,3176.9,3195.0,3245.8,3164.0,2658751,-0.011574002053451937,-0.008287939565156277,3184.92,-0.002518116624593391,0.015357046265431006,0.05230721857743559,3029854.7,0.8775176578599627,-0.021435991060467674
2021-02-10,3213.3,3185.0,3219.4,3157.3,2127983,0.011457710346564287,0.004140560303745211,3180.145,0.010425625246647622,0.01587510003850986,-0.1996305784182122,2963986.8,0.7179461797873055,-0.04363115799956441
2021-02-11,3206.0,3215.0,3219.3,3185.05,1165882,-0.0022718077988361784,0.0055042418730104625,3181.09,0.007830649242869536,0.01452624048339699,-0.4521187434298113,2772181.2,0.4205648606231079,-0.0463661883967561
2021-02-12,3190.8,3184.2,3245.5,3182.0,2777404,-0.00474111041796621,0.010402317959435914,3189.035,0.0005534589617236335,0.011284379823767874,1.3822342226743358,2505355.7,1.1085866968909843,-0.03727905227529149
2021-02-15,3139.85,3209.0,3209.0,3131.55,2630853,-0.015967782374326278,-0.023101334743785173,3189.085,-0.015438597591472201,0.012412341552282304,-0.0527654601203138,2369856.4,1.1101318206453354,-0.057773460515629704
2021-02-16,3108.8,3150.0,3167.65,3100.0,3435770,-0.00988900743666088,-0.021435991060467674,3179.62,-0.02227310181719819,0.010439143354199657,0.30595286015600265,2425249.7,1.4166664982991235,-0.04136644364384978
2021-02-17,3073.1,3105.1,3132.85,3045.55,3678426,-0.011483530622748428,-0.04363115799956441,3166.925,-0.02962653046725144,0.010745861726585206,0.07062638069486615,2542505.7,1.446771977738339,-0.04067553935765189
2021-02-18,3057.35,3065.0,3097.9,3031.0,4189909,-0.005125117959064118,-0.0463661883967561,3153.815,-0.030586765552196353,0.010750701034364575,0.1390494195071479,2755770.5,1.520412893599086,-0.020295353819484108
2021-02-19,3071.85,3058.0,3087.15,3016.15,3725028,0.004742669305117131,-0.03727905227529149,3145.205,-0.02332280407795359,0.010899185717186096,-0.11095252904060682,2891659.8,1.2881971800417187,-0.05779904617738485
2021-02-22,2958.45,3096.0,3096.0,2943.15,5366696,-0.03691586503247235,-0.057773460515629704,3119.6400000000003,-0.051669423395007276,0.012997660950079284,0.4407129288692595,3175670.2,1.6899412287837696,-0.011577008230661323
2021-02-23,2980.2,2970.0,3028.0,2968.0,3832829,0.007351822745018444,-0.04136644364384978,3099.97,-0.03863585776636548,0.013801089245957913,-0.2858121645049394,3293078.0,1.163904711640599,0.008774578887323026
2021-02-24,2948.1,2972.0,3003.35,2921.15,3774549,-0.010771089188645,-0.04067553935765189,3073.45,-0.0407847858270022,0.012338626489298392,-0.015205478772989833,3457734.6,1.0916248459323628,0.03765136867813168
2021-02-25,2995.3,2974.0,3029.9,2968.45,4224073,0.016010311726196713,-0.020295353819484108,3052.38,-0.018700161840924108,0.014525746068626381,0.11909343341416423,3763553.7,1.1223628880331904,0.018161786799318902
2021-02-26,2894.3,2960.0,2972.35,2880.0,5553153,-0.03371949387373552,-0.05779904617738485,3022.73,-0.04248808196564028,0.016807542785833553,0.3146441834693672,4041128.6,1.3741589416382345,0.03930138548180917
2021-03-01,2924.2,2926.0,2965.0,2901.8,3265871,0.010330649898075306,-0.011577008230661323,3001.165,-0.025645041175676828,0.017728626498044863,-0.4118888854674092,4104630.4,0.795655316493295,0.028298338006976342
2021-03-02,3006.35,2960.0,3025.0,2948.0,3306469,0.028093153683058647,0.008774578887323026,2990.9199999999996,0.005158947748518949,0.02082631890383439,0.012430987016939676,4091700.3,0.8080916874581455,0.014835265354998572
2021-03-03,3059.1,3035.0,3064.0,2996.9,3509857,0.017546193889600437,0.03765136867813168,2989.52,0.02327463940699508,0.02154621340240792,0.06151214482881895,4074843.4,0.8613477023436042,0.0038736883397076927
